Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3032.2597503111/ETH,TxnFee(ETH),TxnFee(USD),Historical $Price/ETH,Status,ErrCode,Method
0x05a65b410c4fa1370c6fe218916f2ce98f9e40e122de007a8f2783d88de2b50c,206475752,1714505271,4/30/2024 19:27,0xeb1b4d0fb00287e2168983df9b20deb24df5165a,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000643,0.01949743,3011.46,,,Register Recipient
0x682258ede2fcf98caad236a43151386b8f2bec00ad28467f3b41421fce165859,206508104,1714513510,4/30/2024 21:45,0x627bcf9ba14b621f6621ae62df9cfdd1e4df6e06,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000306,0.009278715,3011.46,,,Register Recipient
0x85379777972a826cd9be2dae7f9d3ba2677915825167e5f11e5e6136032b5729,206686529,1714558674,5/1/2024 10:17,0x2a5a847dfef231ed9a680d32c3bb39582423e72f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.00034742,0,1.053466477,0.00000123,0.003729679,2968.82,,,Allocate
0x9e9cab68e6db148ac43a452ddabfe762a0f4b66c7472640c0d4e06013289e502,206803315,1714588362,5/1/2024 18:32,0x9ef53569800e203c20200256cf134abc675bc8e1,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000334,0.010127748,2968.82,,,Register Recipient
0x6e91798de76420573a13b8ee45259edc8024e116fa090b2a3135fff2f8b0d17c,206810642,1714590235,5/1/2024 19:03,0x41d2a18e1ddacdabfddadb62e9aee67c63070b76,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000952,0.028867113,2968.82,,,Register Recipient
0x08c6f07ac114dcc26b36513c7eb3ae38ac750c65d40e59834627b1a126d63406,206817535,1714592013,5/1/2024 19:33,0xb04e6891e584f2884ad2ee90b6545ba44f843c4a,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000676177,0,2.050344329,0.00000159,0.004821293,2968.82,,,Allocate
0x3f434b97e60a0a3068073f52923691fcfd14faa3d905af33758a52b7e7fd4275,206822182,1714593203,5/1/2024 19:53,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000340675,0,1.033013624,0.00000172,0.005215487,2968.82,,,Allocate
0xf5575baf9a66e1dc044b404b1f2e69c5a96446bf149045878e3f4d78d7c1cfc5,206824028,1714593670,5/1/2024 20:01,0x0117780bdaf2a9ea19ed897ab7db710452a7c00f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000336,0.010188393,2968.82,,,Register Recipient
0xe004b6bae5d03a8aa0defbd94a18b44c5ca1300af707efa9f765f4de9865a9ac,206863446,1714603669,5/1/2024 22:47,0x6b2b94b69f03f3b3a917778e610f41f1318a5bf0,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.00033507,0,1.016020258,0.00000099,0.003001937,2968.82,,,Allocate
0x2b1832184da08e2be89d7ae1e81d0b8fdc45fb63e2009d970a48b447da534f20,207050764,1714650844,5/2/2024 11:54,0xc24e3c2e72f960fa1d54170fa03492dda4ce8256,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.0000089,0.026987112,2986.41,,,Create Pool
0x161cac189dbac6f9092c6b828ee6129c5a79283986f57656705bf829126da3a1,207060936,1714653429,5/2/2024 12:37,0xc24e3c2e72f960fa1d54170fa03492dda4ce8256,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000346,0.010491619,2986.41,,,Register Recipient
0x1e1d2e367d8797e808a79d976981f433994d9c0489e4c9c27e828d9ce1eac2f9,207061540,1714653581,5/2/2024 12:39,0xc24e3c2e72f960fa1d54170fa03492dda4ce8256,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.0000033,0.010006457,2986.41,,,Register Recipient
0x0cc1ae30e5724b75d16374a89d9979c00c78f187b9bbd7b850bae868b184d5fd,207070173,1714655750,5/2/2024 13:15,0xe862e2c1ca94eacfede3c95a217c15ef0086a29d,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000117,0.003547744,2986.41,,,Update Pool Metadata
0x5f90fc0a4c62d0ad3252943657b263cf1066b2c02bfd542e0973bd263c2fc1e3,207167940,1714680410,5/2/2024 20:06,0xb8708b3900b44167ddb4f3368193758a832dfb81,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000608,0.018436139,2986.41,,,Create Pool
0xab16c4568f8f07a8037749bbe65576e2efd2542471973c561c6010b2c45c41bb,207363759,1714729610,5/3/2024 9:46,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.00033453,0,1.014382403,0.00000119,0.003608389,3103.77,,,Allocate
0xbea186db8114653ac4842ce62e4133ead5ceb5364521249202b18a21d1f31812,207489600,1714761271,5/3/2024 18:34,0x80bb9ae0cc89fdb7d197a92c190cf69b3bd267f1,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000291,0.008823876,3103.77,,,Register Recipient
0x827f682c13beb9dae8d549b1f20e5aef244050d812d3a4e8981936c2b4ecd924,207507512,1714765776,5/3/2024 19:49,0x857491212e9467f1888803d1c04c28503d8afc98,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000304,0.00921807,3103.77,,,Register Recipient
0xe21c96005ac082cc0611fcaee93c0bfe30797ef98d368a35572395cc044aa941,207508142,1714765934,5/3/2024 19:52,0x857491212e9467f1888803d1c04c28503d8afc98,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000304,0.00921807,3103.77,,,Register Recipient
0xb0a615b09775cfb546a67a36f806f44ef74c3938e9e5db88c5e35c8aa9c743af,207575531,1714782964,5/4/2024 0:36,0xf3002e97f5ba36bd219c5cb41e6104cff114e351,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000575,0.017435494,3117.52,,,Create Pool
0xa7ec16c630deb314b92df6d1290afc31ac33aa4181676f52bc953d495f3329ce,207579213,1714783896,5/4/2024 0:51,0x36f322fc85b24ab13263cfe9217b28f8e2b38381,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000319401,0,0.968508201,0.00000101,0.003062582,3117.52,,,Allocate
0x36a4dc5f760ac7127bf64e3513ce7d817f48acf957664492195336c23c13fda8,207583380,1714784953,5/4/2024 1:09,0xf3002e97f5ba36bd219c5cb41e6104cff114e351,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.000003,0.009096779,3117.52,,,Register Recipient
0x229737763d8e6e24f892f5745eeb967a0407ad697564561bbd6bc824032246e6,207661403,1714804570,5/4/2024 6:36,0xafe55998f41d851d950874b0b5492d0709f7ed3d,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.00063911,0,1.937946984,0.00000109,0.003305163,3117.52,,,Allocate
0x25c828594d7917ff0a3bde70e05a1d46f7f1cd8733df656ed983d924f856b8ae,207710770,1714816959,5/4/2024 10:02,0xebdaaf37ad563201f1b0fd8521214cb6a031d65c,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.000003,0.009096779,3117.52,,,Register Recipient
0x221df21aad21ccbb3bca34d22ee71627b5b2e9b036147af7b86bee17f6f96387,207745097,1714825567,5/4/2024 12:26,0xebdaaf37ad563201f1b0fd8521214cb6a031d65c,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000308,0.00933936,3117.52,,,Register Recipient
0x801cb8a39e88b99123b731451df02763db4ee77f8b3ea0c926f7b9c2eb5743ed,207780295,1714834395,5/4/2024 14:53,0x334eb3ef3f8ff784d60ddcd13cb2ed8c0db8b853,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.003502513,0,10.62052867,0.00000123,0.003729679,3117.52,,,Allocate
0x73a86964a5ae7a1cb1c160311ea7b4948d4bf0c2bf933b2e841b8e8c222dc414,207794676,1714838006,5/4/2024 15:53,0x27773b203954fbbb3e98dfa1a85a99e1c2f40f56,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000206,0.006246455,3117.52,,,Allocate
0x80df7ec1933d50aa3ba6515f0d58d1f21ac3666ca1fd17d778661954eb9238a3,207835795,1714848315,5/4/2024 18:45,0x80bb9ae0cc89fdb7d197a92c190cf69b3bd267f1,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000155,0.004700003,3117.52,,,Register Recipient
0x7d2c27dd7285f08bb9f6f7e551a870f1de87ca0f02c6ddcc7532a261401cf499,207855593,1714853278,5/4/2024 20:07,0xc85032a2e77be215a095fc8b77c0e3e16bb69bf9,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000276,0.008369037,3117.52,,,Register Recipient
0xd5236a26e7bbde2ac5a43a1911f3ae30c909b91282b1e717246669a8f61c29ef,207980259,1714884718,5/5/2024 4:51,0x426006904582f279e6214eef67ff10f6f1bf634f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000322183,0,0.976941594,0.000001,0.00303226,3137.09,,,Allocate
0x0c5e7b296e98e694e8c361e0a5a88e8da24914841138560106b85bd2a0298e25,208053789,1714903173,5/5/2024 9:59,0x190e7392b70b196ac45e961a68021b979edb804c,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000625,0.018951623,3137.09,,,Create Pool
0x90a9fa5e9785ad47c4f947021d650c21b661af107c8053e3a731e0ce655b6c92,208056863,1714903942,5/5/2024 10:12,0x190e7392b70b196ac45e961a68021b979edb804c,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000079,0.002395485,3137.09,,,Update Pool Metadata
0xaac99773d801c15eeaf072e589faa080d9526a660bd3536359209d9149db13e9,208063671,1714905645,5/5/2024 10:40,0x190e7392b70b196ac45e961a68021b979edb804c,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000609,0.018466462,3137.09,,,Create Pool
0xad604e7e41882a19d0c584ba9c8dc8e0f331db9524db0f27933aa97a624cb7a5,208064062,1714905743,5/5/2024 10:42,0x190e7392b70b196ac45e961a68021b979edb804c,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000081,0.00245613,3137.09,,,Update Pool Metadata
0x895d0b186595412626eca7f19890de44a57d8fc199be41f8e66d01a37cc96f00,208138514,1714924415,5/5/2024 15:53,0xa6b94ce98d6cd4f447a9c6788f169dd17f65f747,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000315577,0,0.956911146,0.00000131,0.00397226,3137.09,,,Allocate
0x9896e591ec626eddd670cfb24d5d5b1340a897660b6d9938c25ce19a11de8b56,208151454,1714927658,5/5/2024 16:47,0x96babe8595ed944b01499200b7cfd230f8db3558,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,1.57617E-05,0,0.047793625,0.00000123,0.003729679,3137.09,Error(0),execution reverted,Allocate
0xfc837ecf7ee8561ad2babfd3772d5f9209e1ea70043eb2eaeeaec22ccb894fff,208236590,1714949031,5/5/2024 22:43,0x70b8769b09af7447886620c20854c8b9119b5fee,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000073,0.00221355,3137.09,,,Add Pool Manager
0x6b8e2dc15e47f48774c5c727cdee5a3bc6cc75812e2a8265b91a9cb44d365743,208253657,1714953341,5/5/2024 23:55,0x2fd31744080b9cd293d13c4fd25ded7a8f2abdfe,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000613,0.018587752,3137.09,,,Create Pool
0x9386686e6a15567ee93fb9672d6bfb51b3260482a14b6de6fb1d288373723779,208341772,1714975545,5/6/2024 6:05,0xc24e3c2e72f960fa1d54170fa03492dda4ce8256,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.003,0,9.096779251,0.00000104,0.00315355,3063.19,,,Fund Pool
0x091870887fabca9a530c0bcd9dea14a7bd12402f945da3102a3114891b7724ad,208351593,1714978010,5/6/2024 6:46,0xc3c252d020add12f1fae475df2dd1f7f2ba6a19b,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000312549,0,0.94772958,0.00000111,0.003365808,3063.19,,,Allocate
0x21775d33f7e8dd73f1331d525be188e457d96cabb95468248561fb9f648bf3fa,208365066,1714981395,5/6/2024 7:43,0xeb1b4d0fb00287e2168983df9b20deb24df5165a,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000302,0.009157424,3063.19,,,Register Recipient
0x3a4b94c4dbff90e54e469f2d6fdec35358166f25b30b96e56398f25f6611e877,208369682,1714982553,5/6/2024 8:02,0xed47b5f719ea74405eb96ff700c11d1685b953b1,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000427,0.012947749,3063.19,,,Register Recipient
0xa3c613b6cf075e0ef26cb7ca4845c0bc05e1193144fe15cdced3c1aee6c50b43,208369768,1714982575,5/6/2024 8:02,0xed47b5f719ea74405eb96ff700c11d1685b953b1,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000374,0.011340651,3063.19,,,Register Recipient
0xaa512a3abb910a897286b1b54a0cec234a29fb1860e53d2d95420f54a89b4c69,208381752,1714985596,5/6/2024 8:53,0xed47b5f719ea74405eb96ff700c11d1685b953b1,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000189,0.005730971,3063.19,,,Register Recipient
0x1934310bc440efd5d2dfbec8c5823b49ac01098a7ebca440610062a3e3f8d184,208382031,1714985666,5/6/2024 8:54,0xed47b5f719ea74405eb96ff700c11d1685b953b1,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000187,0.005670326,3063.19,,,Register Recipient
0xa5036151882d42ff8b5ddbb1a8f9b229be17d875c05ffa5dfb130fd672db717b,208451586,1715003189,5/6/2024 13:46,0xa345c3fd5d34047eef8d96c1cd61b79e45a4cc40,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000311,0.009430328,3063.19,,,Register Recipient
0x9bb156eb65a12b15eea2e61e506f6509484fed0a7a749f8813903573236d9ec3,208561119,1715030713,5/6/2024 21:25,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000323204,0,0.98003995,0.00000108,0.003274841,3063.19,,,Allocate
0x554db3b7ebd4a7084d2f81ac07bbcfa9179a9a1fdef0bb492f2f25891e5a407b,208564173,1715031477,5/6/2024 21:37,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000323156,0,0.979893055,0.00000106,0.003214195,3063.19,,,Allocate
0xedc2afa626ef8aee9942b1b81b95fcc956a6210d59968ceda195bf71f9784d92,208568601,1715032589,5/6/2024 21:56,0x8a1fc345452e881c13889d64c99b5cf6f682560f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.001616718,0,4.902308019,0.00000106,0.003214195,3063.19,,,Allocate
0x3f4c76ffe55b892b563be725733d9aa67acc4098539e80c3bc28c32530d468d0,208570579,1715033084,5/6/2024 22:04,0x8a1fc345452e881c13889d64c99b5cf6f682560f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.001615864,0,4.899720814,0.00000105,0.003183873,3063.19,,,Allocate
0x65f9f76ca11522aa23c36b58b1dd38e278bb26d0b9921f8a6cfdda7eb93a5272,208623897,1715046529,5/7/2024 1:48,0x750e295dbf46cf8528a9a780aa1fdac9f1376e6f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000268,0.008126456,3005.91,,,Register Recipient
0x8e3af1b2ab4671ccfea753a0996c164d4f62022816fa634123ca27fe4e395bd1,208672654,1715058786,5/7/2024 5:13,0xed47b5f719ea74405eb96ff700c11d1685b953b1,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000154,0.00466968,3005.91,,,Register Recipient
0xa5a8e56104565d4c0fed9626b888ce2b03e929ff610ad50d33f628a14ada8eb1,208712272,1715068720,5/7/2024 7:58,0x4df83971f6f1bfd8d33a2e79584bdfde75f4df60,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000647595,0,1.963674753,0.00000122,0.003699357,3005.91,,,Allocate
0x10783eb583d0cc7fc53801f6d7a4696a6eb58fe472d35645a3df000d49e8db16,208712485,1715068773,5/7/2024 7:59,0x190e7392b70b196ac45e961a68021b979edb804c,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000308,0.00933936,3005.91,,,Register Recipient
0xa10d9b5752d325cf533f0c8435bc6cf38ef492f1d7863c95fbff127fc4aa4333,208741080,1715075959,5/7/2024 9:59,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000319271,0,0.968112547,0.00000109,0.003305163,3005.91,,,Allocate
0xe60b67d34b776ab50a2f09ec68fe02620211e38cc459756a978d5557dac33398,208773758,1715084149,5/7/2024 12:15,0xed47b5f719ea74405eb96ff700c11d1685b953b1,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000184,0.005579358,3005.91,,,Register Recipient
0xc9ed30cee9b6dc368ff7391e403a7ed3bf670a2335c42c9c7a0d9329a7569c06,208781483,1715086089,5/7/2024 12:48,0xeb1b4d0fb00287e2168983df9b20deb24df5165a,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000165,0.005003229,3005.91,,,Register Recipient
0x6960e037f2a2efc99f4cb59bfc84a1098e18630cd012dd95cba0dba39eb21a18,208784819,1715086923,5/7/2024 13:02,0xeb1b4d0fb00287e2168983df9b20deb24df5165a,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000172,0.005215487,3005.91,,,Register Recipient
0xbf98c77f3722c49c5be1f9aa799d8c35e619feb7dd6d85028629778515c0bd3c,208790573,1715088369,5/7/2024 13:26,0x2df292af809fd693d94c7d17e36be352e15bb98a,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000647116,0,1.962222608,0.00000129,0.003911615,3005.91,,,Allocate
0x1978bb13e5e14ad23015b6d4e0b0f9b20bf8d43b25cdd701a6dc07097e052a41,208803815,1715091702,5/7/2024 14:21,0x41d2a18e1ddacdabfddadb62e9aee67c63070b76,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000181,0.00548839,3005.91,,,Register Recipient
0x4108981cb3b030c4d33b8cf784a5b9d0fdd7e7049718120cd8cf4ae7e8be6384,208812532,1715093895,5/7/2024 14:58,0xc5f137faffdcbd8a8b866d04bde625c953193bee,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000648304,0,1.965826139,0.00000159,0.004821293,3005.91,,,Allocate
0x5d1d35e7e75359859657647a5befa519082eaa8a03007d2c9abd6e3a212f817a,208821119,1715096066,5/7/2024 15:34,0xa7112a2c676e35d4f56b8f317197be51f10ec6e6,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000116,0.003517421,3005.91,,,Update Pool Metadata
0x6fefb3990774a510d0907e545db4efde858623bccc47d66d1e58f858499a9c24,208837572,1715100198,5/7/2024 16:43,0xebdaaf37ad563201f1b0fd8521214cb6a031d65c,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000168,0.005094196,3005.91,,,Register Recipient
0xa615f8e28088601f5946ddb80f0b33ec3486ad10efbdfcc144eed7dfa7407b55,208854913,1715104540,5/7/2024 17:55,0xfb82e030496f497b7f057febf64077ada2bc19c9,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000324687,0,0.984534385,0.00000109,0.003305163,3005.91,,,Allocate
0x91e2bb5e13e576c024ed9d522bb96102980b5e8f7323dcf272460a0ec802b4a6,208868200,1715107874,5/7/2024 18:51,0x7b952b9909b26fe9f0b27131d588224b991ce111,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.00065727,0,1.99301369,0.00000119,0.003608389,3005.91,,,Allocate
0x0172a03aa9f09de3c3fd22601f1b498b0dccc10c9ac5d78d8bcec89b4b7db411,208872332,1715108911,5/7/2024 19:08,0x5b1899d88b4ff0cf5a34651e7ce7164398211c66,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000654005,0,1.983112816,0.0000013,0.003941938,3005.91,,,Allocate
0x8d08d0fb0215ef0408e82edbdad00a8b96fa78e88ede7048c06fd4f81a0d1a40,208877196,1715110136,5/7/2024 19:28,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327021,0,0.991612859,0.00000125,0.003790325,3005.91,,,Allocate
0xfd850097681f1a53fe9583f33bbec78f960b0225e08b8f3b86d21a8245bbfe60,208877278,1715110157,5/7/2024 19:29,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326967,0,0.99144906,0.0000012,0.003638712,3005.91,,,Allocate
0xdf094992308ad593c51f35707ee3f8c95d41289697e3c8b4d3194cd4bf3e59e6,208880002,1715110839,5/7/2024 19:40,0xc383cb70f718ea70a41f8d4838d3d856c2e3b8ae,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327,0,0.991549953,0.00000111,0.003365808,3005.91,,,Allocate
0x3b2d514a9fa7bdf665a091a729401ccd40a221f9f00acd8816aa9179dfd93f51,208885590,1715112239,5/7/2024 20:03,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327011,0,0.991582631,0.00000114,0.003456776,3005.91,,,Allocate
0x070cfe491584b512ff7aebe2b5f5cfe648e7745340cadc99bd128222619cb22b,208896245,1715114908,5/7/2024 20:48,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326413,0,0.989770319,0.00000108,0.003274841,3005.91,,,Allocate
0x600a6777a0006d199272427ee0ce8f9fcace75c8b216af3c54c5af5908da83cf,208898246,1715115409,5/7/2024 20:56,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326834,0,0.991045224,0.00000101,0.003062582,3005.91,,,Allocate
0x37a07fc5f4e5447561212cc1ccd8e8e80ae60898426f0126ed10b537aeee46b6,208898507,1715115474,5/7/2024 20:57,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326835,0,0.991048952,0.00000101,0.003062582,3005.91,,,Allocate
0x25c7811d754df6ec206762fb149211f40fb4eb4ec0051e19276d6a6415edea9d,208907083,1715117631,5/7/2024 21:33,0x302a581df236a2fa255cf4a576c47c99ed5cccb8,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326175,0,0.989048769,0.00000101,0.003062582,3005.91,,,Allocate
0xfd59b18a7da41fabca77151f32484fe74b162558a1b2a436314f517155882cbb,208907210,1715117662,5/7/2024 21:34,0x302a581df236a2fa255cf4a576c47c99ed5cccb8,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326175,0,0.989048769,0.00000101,0.003062582,3005.91,,,Allocate
0x792d0198796893fd41fe1cb2e1a292c5b10f8b7f00addbdb4221e250114b4b9a,208907314,1715117686,5/7/2024 21:34,0x302a581df236a2fa255cf4a576c47c99ed5cccb8,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326175,0,0.989048769,0.00000106,0.003214195,3005.91,,,Allocate
0x9afc35ca1a59cb7bc4912402ccef7b6b4e9cc634bef20f621eec276be2a87cff,208907409,1715117711,5/7/2024 21:35,0x302a581df236a2fa255cf4a576c47c99ed5cccb8,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326175,0,0.989048769,0.000001,0.00303226,3005.91,,,Allocate
0xf91aeef5b19ea5936bd4b8403d3469ba0238823ec217f7d9c55b885ed51c5a65,208907510,1715117736,5/7/2024 21:35,0x302a581df236a2fa255cf4a576c47c99ed5cccb8,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326175,0,0.989048769,0.000001,0.00303226,3005.91,,,Allocate
0xcfb2eb83ad24016f55d60cf7baf0f28469a87e03eadf5695a7edbe967d024c24,208907600,1715117758,5/7/2024 21:35,0x302a581df236a2fa255cf4a576c47c99ed5cccb8,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326175,0,0.989048769,0.000001,0.00303226,3005.91,,,Allocate
0x104c2a070e8a86911e0dacf4e98c9f59026378a80f92304217429967b565994c,208907690,1715117781,5/7/2024 21:36,0x302a581df236a2fa255cf4a576c47c99ed5cccb8,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326175,0,0.989048769,0.000001,0.00303226,3005.91,,,Allocate
0x4fa6645b6be9877ded782cfe2ad1bc8a56edef2a521ea2d6b8d0de8cf7a2fc95,208907776,1715117803,5/7/2024 21:36,0x302a581df236a2fa255cf4a576c47c99ed5cccb8,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326175,0,0.989048769,0.000001,0.00303226,3005.91,,,Allocate
0xd738685e46654f242c0e8c5d987e61d9ce84a9898dea0b9758a934757057544a,208907876,1715117828,5/7/2024 21:37,0x302a581df236a2fa255cf4a576c47c99ed5cccb8,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326175,0,0.989048769,0.000001,0.00303226,3005.91,,,Allocate
0x6656f25fb3c709f3fb6156497879ba378d9d4e5b14513996302cbafe9f4ea6b3,208907974,1715117853,5/7/2024 21:37,0x302a581df236a2fa255cf4a576c47c99ed5cccb8,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326175,0,0.989048769,0.000001,0.00303226,3005.91,,,Allocate
0x91e6698fd5d58eba0a69eea065c1e1594f8dc57927c0bd7dc006a6bea740ff21,208908150,1715117897,5/7/2024 21:38,0x302a581df236a2fa255cf4a576c47c99ed5cccb8,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326175,0,0.989048769,0.000001,0.00303226,3005.91,,,Allocate
0x8b9eeff0126ec8ad68dd5e6f7af8ae88d11a99279bc6385020990272ff506a9b,208908224,1715117916,5/7/2024 21:38,0xeebf48360c333407076f4a8191017bd30a88af56,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326175,0,0.989048769,0.00000106,0.003214195,3005.91,,,Allocate
0x14c38cd832a5251bbdc132a7e4d49edf36241bd31f9548bd1381364f4ab69a91,208908254,1715117924,5/7/2024 21:38,0x302a581df236a2fa255cf4a576c47c99ed5cccb8,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326175,0,0.989048769,0.00000106,0.003214195,3005.91,,,Allocate
0x3a027cef1dc884653e14479340e23a3eab1900bc16ea7f993c0543aef1f8441e,208909065,1715118129,5/7/2024 21:42,0x41acf609076348a33d6a19b3e065e68420449fbc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326139,0,0.988939419,0.00000107,0.003244518,3005.91,,,Allocate
0x35de1af81d96c9b43462b39a26dcde862d023d1b532d70ac71d4c0f97ad70c94,208909190,1715118160,5/7/2024 21:42,0x41acf609076348a33d6a19b3e065e68420449fbc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326139,0,0.988939419,0.00000108,0.003274841,3005.91,,,Allocate
